,0,1
0,0.00034333904434005703,0.000490858
1,9.376903900077576e-05,0.000981716
2,0.0003741277977356875,0.0014725740000000001
3,0.00014249060436947713,0.001963432
4,6.018708320317025e-05,0.0024542900000000005
5,5.0107464509865454e-05,0.0029451480000000007
6,4.029927119990716e-05,0.003436006000000001
7,3.783141258903489e-05,0.003926864000000001
8,3.187316647401321e-05,0.0044177220000000015
9,2.6337788412216652e-05,0.004908580000000002
10,2.753325715161409e-05,0.005399438000000002
11,2.450256896656556e-05,0.005890296000000002
12,2.0237576398229147e-05,0.006381154000000003
13,2.1162567403043006e-05,0.006872012000000003
14,2.0623122180495558e-05,0.007362870000000003
15,1.7837513753719934e-05,0.007853728000000003
16,1.608402160117261e-05,0.008344586000000003
17,1.4748781172933497e-05,0.008835444000000003
18,1.6233162745402673e-05,0.009326302000000003
19,1.286387378579091e-05,0.009817160000000004
20,1.4797130146589776e-05,0.010308018000000004
21,1.440629522562245e-05,0.010798876000000004
22,3.96994320408302e-06,0.011289734000000004
23,2.0848135699202313e-05,0.011780592000000005
24,2.4635560310348236e-05,0.012271450000000005
25,9.13040083407106e-06,0.012762308000000005
26,6.3044490156642405e-06,0.013253166000000005
27,2.803890789906779e-05,0.013744024000000006
28,6.056163639390408e-06,0.014234882000000006
29,9.607896086894382e-06,0.014725740000000006
30,-2.982493934196872e-06,0.015216598000000007
31,1.2461066154752952e-05,0.015707456000000005
32,2.921274321488841e-05,0.016198314000000005
33,1.8852401280642634e-05,0.016689172000000006
34,5.017501915227467e-06,0.017180030000000006
35,1.0895140357531866e-05,0.017670888000000006
36,1.8874376260429852e-05,0.018161746000000006
37,6.8955663936355145e-06,0.018652604000000007
38,1.3068091825387157e-05,0.019143462000000007
39,-1.9561459937979371e-07,0.019634320000000007
40,1.2288618064132217e-05,0.020125178000000007
41,1.2692381904249468e-05,0.020616036000000008
42,1.8169753266649226e-05,0.021106894000000008
43,1.1745121015501746e-05,0.021597752000000008
44,1.0426616981498221e-05,0.02208861000000001
45,3.280731885163483e-06,0.02257946800000001
46,5.727681966643326e-06,0.02307032600000001
47,1.1225494216648236e-05,0.02356118400000001
48,1.0215904544186541e-05,0.02405204200000001
49,1.8945660158573107e-05,0.02454290000000001
50,1.218884110989862e-05,0.02503375800000001
51,1.1320999281142307e-05,0.02552461600000001
52,8.282572651490888e-06,0.02601547400000001
53,1.4594584719529305e-05,0.02650633200000001
54,7.361530905749403e-06,0.02699719000000001
55,9.743372288799289e-06,0.02748804800000001
56,9.485273496081417e-06,0.02797890600000001
57,9.043422266583533e-06,0.028469764000000012
58,8.76450187396442e-06,0.028960622000000012
