,total,data,pde,border
0,0.584966571644099,0.8410172998303115,0.04579150346531109,0.8858171123446841
1,0.16498732642091887,0.3453994763619972,0.06484355141568665,0.08971855078231204
2,0.08741103451360356,0.16719698394187774,0.048147470511571325,0.04953745955770666
3,0.0700734488741316,0.13360999938514498,0.03731785934757103,0.04141591741430639
4,0.05761822651733051,0.10403694814503794,0.03411083457746891,0.03645289655436169
5,0.045633573762395165,0.07337338484898963,0.03374316185863331,0.03116700497239527
6,0.03750099275599827,0.05446142767264386,0.03258036364885894,0.026597575256318756
7,0.03217670214221333,0.04258804166256779,0.030911741891142094,0.02400537139990113
8,0.027974669360602746,0.03307448530739004,0.02937160342028647,0.022325633488821262
9,0.02453405474020977,0.02519108016382564,0.02815475230189887,0.020999785061135437
10,0.0220882882072468,0.019608189286005617,0.02733777557509114,0.019988239225414064
11,0.02047698199748993,0.01616557265133268,0.026753677506790016,0.01913220796621207
12,0.019439482703955485,0.014117144894870844,0.02637652273882519,0.0184138532389294
13,0.018741930016514027,0.012833443602001426,0.02618919794607644,0.01777108305256174
14,0.018253808935182265,0.01197132734450126,0.02614482452697826,0.01719841808833257
15,0.01788686225284832,0.011343225385203506,0.026200117261120766,0.016659268093380062
16,0.017616442037802754,0.01086926083033434,0.026328582373080833,0.016185312221447628
17,0.01745005395978388,0.010521170645575933,0.026516876813739237,0.015840901588701238
18,0.017184649114355896,0.010156240756388265,0.02666125457846757,0.015257196990076941
19,0.017030390685029102,0.009893460265087962,0.026854037617643673,0.014859744498148711
20,0.016891845003372492,0.00967069607077524,0.027045771667752603,0.014470939308103888
21,0.016792263854483163,0.009498007332134729,0.027245448770547152,0.014142189569997065
22,0.016711247322911568,0.009362392494398537,0.027442625864888683,0.013835122987552725
23,0.01656027165514351,0.009179825791054301,0.027591837024447893,0.013410976692808397
24,0.016443186909938703,0.009037538224624263,0.02774715498842374,0.013043144134560017
25,0.016367504834150424,0.008926080916114527,0.02790177447928323,0.012770642112526629
26,0.016240542472311943,0.008806945229269038,0.028003250991906783,0.012403566775975204
27,0.016122613064568452,0.008696924302388321,0.028110111169893332,0.01204936560995952
28,0.016030380154273126,0.008609008561405871,0.028214333146208463,0.01175356586698932
29,0.015941930201017494,0.008529383312873166,0.0283059985235785,0.01147349551320076
30,0.015857843362321756,0.00845700917257504,0.028387481365541017,0.011209578159255813
31,0.015777395915879747,0.008390512157494973,0.028459056496921212,0.010960719999716137
32,0.015699834826242442,0.008328834205226164,0.028520527737911302,0.010725893353046191
33,0.01562461911728888,0.008271207397972996,0.028571757026995073,0.010504364365279073
34,0.015551426184523588,0.008217031728814949,0.028612890572409438,0.010295609981197901
35,0.015480099264720474,0.00816582249138843,0.028644370385492692,0.010099196797142726
36,0.01541057134028336,0.008117186615826806,0.028666842089156912,0.009914670487621216
37,0.015342833182652189,0.008070756930556863,0.02868108033682361,0.009741594939671382
38,0.015277012213688306,0.008026192251668132,0.028688054983363007,0.009579727181581536
39,0.015213689051869542,0.007983298849954147,0.02868912226021892,0.009429665028371594
