,total,data,pde,border
0,0.4982935247397182,0.8136129650202665,0.042170312020438486,0.6541970381231019
1,0.17366210709918628,0.33621983877336137,0.06706937308413814,0.12295957729972974
2,0.09534892432316384,0.17336097555329102,0.04752779552581334,0.06804735138259753
3,0.06951474481158787,0.12001091527818429,0.040138314355804464,0.050501505044674634
4,0.057056045931096026,0.08959984967503885,0.03765809705311602,0.04563915466118341
5,0.0479181662126623,0.06545210302327618,0.03697414393301564,0.04278031134545201
6,0.04144303572147784,0.0489665392899152,0.036983873883281095,0.0396345385698357
7,0.03680127723650499,0.03776244664884577,0.0369050187820738,0.036851553114676715
8,0.03325156525078446,0.028849408444431093,0.036975752204807116,0.034937154200643
9,0.03078321006261941,0.022579157141724017,0.03715821444009892,0.03354507978215362
10,0.029175140603323175,0.018696895245500285,0.03719408072606482,0.032518537696262804
11,0.02810506212214629,0.01628950454595715,0.037112262043537514,0.03176508507117479
12,0.027331157879094885,0.014717686648546445,0.036958897279368505,0.03114510350155108
13,0.026732818063611937,0.013645740649239584,0.036736477599150004,0.030626317561425344
14,0.02623318433009013,0.01287502246071594,0.03646028325940021,0.030159188547369205
15,0.02577598031723138,0.012286056961977121,0.036130060639345284,0.029692910385854317
16,0.02557404371298323,0.011896206197714565,0.03597346121313596,0.029627431692047554
17,0.025106013216304058,0.011482532503026905,0.03563212625908129,0.02896416638836716
18,0.02476780553056736,0.011166607180252822,0.035312089786836594,0.028575256109388186
19,0.024511587269829983,0.010921807536347345,0.035044666699538325,0.02831106021473504
